209,10,73,26,53,0.6
210,10,73,26,53,0.6
211,10,71,27,53,0.6
212,10,72,26,53,0.6
213,10,73,26,53,0.6
214,10,74,25,53,0.6
215,10,72,26,53,0.6
216,10,72,26,53,0.6
217,9,73,28,53,0.67
218,9,73,28,53,0.67
219,9,74,28,53,0.67
220,9,75,27,53,0.67
221,9,76,27,53,0.67
222,9,76,27,53,0.67
223,9,77,26,53,0.67
224,8,78,29,53,0.75
225,8,78,29,53,0.75
226,8,79,29,53,0.75
227,8,79,29,53,0.75
228,7,79,33,52,0.86
229,7,80,33,52,0.86
230,7,80,33,52,0.86
231,7,81,33,52,0.86
232,7,81,33,52,0.86
233,7,82,33,52,0.86
234,7,79,34,52,0.86
235,7,82,34,52,0.86
236,7,82,34,52,0.86
237,7,81,35,52,0.86
238,7,82,35,52,0.86
239,7,82,35,52,0.86
240,7,83,35,52,0.86
241,7,83,35,52,0.86
242,7,85,34,52,0.86
243,7,85,35,52,0.86
244,7,84,35,52,0.86
245,7,83,36,52,0.86
246,7,83,37,52,0.86
247,7,82,38,52,0.86
248,7,82,37,52,0.86
249,8,83,33,52,1.0
250,9,84,28,52,1.11
251,9,85,27,52,1.11
252,9,85,27,52,1.11
253,9,84,27,52,1.11
254,9,83,27,52,1.11
255,9,84,27,52,1.11
256,9,85,26,52,1.11
257,9,83,27,52,1.11
258,9,84,27,52,1.11
259,9,83,27,52,1.11
260,9,84,26,52,1.11
261,9,85,25,52,1.11
262,9,84,25,52,1.11
263,9,83,26,52,1.11
264,9,83,26,52,1.11
265,8,84,28,54,1.13
266,8,83,29,54,1.13
267,8,82,30,54,1.13
268,8,84,29,54,1.13
269,8,85,28,54,1.13
270,7,84,32,57,1.0
271,7,85,32,57,1.0
272,7,85,31,57,1.0
273,7,83,32,57,1.0
274,7,84,32,57,1.0
275,7,84,32,57,1.0
276,7,84,32,57,1.0
277,7,81,34,57,1.0
278,7,82,34,57,1.0
279,7,83,34,57,1.0
280,7,84,33,57,1.0
281,7,85,32,57,1.0
282,8,87,27,57,1.13
283,9,88,24,57,1.22
284,9,87,24,57,1.22
285,9,86,24,57,1.22
286,9,85,24,57,1.22
287,8,85,27,60,1.0
288,8,84,27,60,1.0
289,8,83,27,60,1.0
290,8,82,28,60,1.0
291,8,83,27,60,1.0
292,8,84,26,60,1.0
293,7,85,30,64,0.71
294,7,84,30,64,0.71
295,7,84,31,64,0.71
296,7,86,30,64,0.71
297,7,86,30,64,0.71
298,7,86,30,64,0.71
299,7,88,29,64,0.71
300,7,88,29,64,0.71
301,7,88,30,64,0.71
302,7,87,30,64,0.71
303,7,86,30,64,0.71
304,7,85,31,64,0.71
305,7,86,30,64,0.71
306,7,84,31,64,0.71
307,7,85,30,64,0.71
308,7,86,30,64,0.71
309,7,88,29,64,0.71
310,8,89,25,64,0.88
311,8,89,25,64,0.88
312,8,89,24,64,0.88
313,8,87,24,64,0.88
314,8,86,25,64,0.88
315,8,85,26,64,0.88
316,8,83,26,64,0.88
317,8,83,26,64,0.88
318,8,85,25,64,0.88
319,8,87,24,64,0.88
320,8,89,23,64,0.88
321,8,89,23,64,0.88
322,8,89,22,64,0.88
323,8,89,22,64,0.88
324,8,91,21,64,0.88
325,8,89,22,64,0.88
326,8,89,21,64,0.88
327,8,87,22,64,0.88
328,7,88,25,68,0.57
329,7,88,26,68,0.57
330,7,89,25,68,0.57
331,7,89,24,68,0.57
332,7,89,25,68,0.57
333,7,91,24,68,0.57
334,7,92,23,68,0.57
335,7,92,22,68,0.57
336,7,91,23,68,0.57
337,7,91,23,68,0.57
338,7,91,22,68,0.57
339,7,89,23,68,0.57
340,7,89,23,68,0.57
341,7,87,24,68,0.57
342,7,86,25,68,0.57
343,7,87,24,68,0.57
344,7,87,23,68,0.57
345,7,85,25,68,0.57
346,7,85,24,68,0.57
347,7,86,24,68,0.57
348,7,85,24,68,0.57
349,7,87,23,68,0.57
350,7,87,24,68,0.57
351,7,86,25,68,0.57
352,7,86,25,68,0.57
353,7,87,24,68,0.57
354,7,87,25,68,0.57
355,7,88,24,68,0.57
356,7,86,26,68,0.57
357,7,85,26,68,0.57
358,7,84,27,68,0.57
359,7,86,26,68,0.57
360,7,87,25,68,0.57
361,7,87,25,68,0.57
362,7,87,25,68,0.57
363,7,86,26,68,0.57
364,7,82,28,68,0.57
365,7,82,29,68,0.57
366,7,80,31,68,0.57
367,7,81,30,68,0.57
368,7,81,30,68,0.57
369,7,81,30,68,0.57
370,7,82,29,68,0.57
371,6,82,34,68,0.67
372,6,83,34,68,0.67
373,6,83,34,68,0.67
374,6,84,34,68,0.67
375,6,85,33,68,0.67
376,6,86,33,68,0.67
377,6,86,33,68,0.67
378,6,85,35,68,0.67
379,6,85,35,68,0.67
380,6,84,37,68,0.67
381,6,84,38,68,0.67
382,6,85,37,68,0.67
383,6,82,41,68,0.67
384,6,81,42,68,0.67
385,6,81,43,68,0.67
386,6,83,42,68,0.67
387,6,84,42,68,0.67
388,6,84,42,68,0.67
389,6,84,42,68,0.67
390,6,85,42,68,0.67
391,6,83,43,68,0.67
392,6,83,43,68,0.67
393,6,85,42,68,0.67
394,6,86,41,68,0.67
395,6,86,41,68,0.67
396,6,86,41,68,0.67
397,6,87,40,68,0.67
398,6,85,41,68,0.67
399,6,85,41,68,0.67
400,6,83,43,68,0.67
401,6,83,43,68,0.67
402,6,84,42,68,0.67
403,6,85,41,68,0.67
404,6,85,41,68,0.67
405,6,86,40,68,0.67
406,6,87,39,68,0.67
407,6,88,38,68,0.67
408,6,89,37,68,0.67
409,6,90,36,68,0.67
410,6,90,36,68,0.67
411,6,91,35,68,0.67
412,6,92,34,68,0.67
413,6,93,33,68,0.67
414,6,93,33,68,0.67
415,6,94,32,68,0.67
416,5,94,38,69,0.8
417,6,95,31,69,1.0
418,7,94,27,69,1.14
419,7,93,27,69,1.14
420,7,92,28,69,1.14
421,7,91,28,69,1.14
422,7,90,29,69,1.14
423,7,89,29,69,1.14
424,7,89,29,69,1.14
425,7,89,29,69,1.14
426,7,91,28,69,1.14
427,7,91,28,69,1.14
428,7,92,27,69,1.14
429,8,93,23,69,1.25
430,9,92,20,69,1.33
431,9,92,19,69,1.33
432,8,92,21,75,1.5
433,8,90,22,75,1.5
434,8,88,22,75,1.5
435,8,89,21,75,1.5
436,8,90,20,75,1.5
437,8,90,20,75,1.5
438,8,90,20,75,1.5
439,8,89,20,75,1.5
440,8,88,21,75,1.5
441,8,88,20,75,1.5
442,8,86,21,75,1.5
443,8,86,21,75,1.5
444,8,86,21,75,1.5
445,8,87,21,75,1.5
446,8,88,20,75,1.5
447,7,87,24,74,1.57
448,6,88,27,76,1.5
449,6,88,28,76,1.5
450,6,89,27,76,1.5
451,6,88,28,76,1.5
452,6,89,28,76,1.5
453,6,89,28,76,1.5
454,6,88,29,76,1.5
455,6,89,28,76,1.5
456,6,88,29,76,1.5
457,6,87,29,76,1.5
458,6,85,31,76,1.5
459,6,84,31,76,1.5
460,6,86,30,76,1.5
461,6,85,32,76,1.5
462,6,86,31,76,1.5
463,6,88,30,76,1.5
464,6,90,29,76,1.5
465,6,90,29,76,1.5
466,6,91,29,76,1.5
467,6,90,30,76,1.5
468,6,91,29,76,1.5
469,6,91,30,76,1.5
470,6,92,30,76,1.5
471,6,92,29,76,1.5
472,6,93,28,76,1.5
473,6,93,27,76,1.5
474,6,93,27,76,1.5
475,6,91,29,76,1.5
476,6,93,28,76,1.5
477,6,93,28,76,1.5
478,6,93,27,76,1.5
479,6,93,26,76,1.5
480,6,93,26,76,1.5
481,6,93,26,76,1.5
482,6,93,26,76,1.5
483,6,93,26,76,1.5
484,6,92,26,76,1.5
485,6,91,28,76,1.5
486,6,91,28,76,1.5
487,6,92,28,76,1.5
488,6,92,27,76,1.5
489,6,90,29,76,1.5
490,6,91,28,76,1.5
491,6,90,29,76,1.5
492,6,90,28,76,1.5
493,6,90,28,76,1.5
494,6,91,27,76,1.5
495,6,92,26,76,1.5
496,6,92,26,76,1.5
497,6,91,26,76,1.5
498,6,90,27,76,1.5
499,6,91,26,76,1.5
500,6,92,25,76,1.5
501,6,92,24,76,1.5
502,6,91,25,76,1.5
503,6,92,24,76,1.5
504,6,90,26,76,1.5
505,6,91,25,76,1.5
506,6,91,24,76,1.5
507,6,92,23,76,1.5
508,6,92,23,76,1.5
509,6,92,23,76,1.5
510,6,92,23,76,1.5
511,6,92,23,76,1.5
512,6,92,23,76,1.5
513,6,94,22,76,1.5
514,6,92,23,76,1.5
515,6,92,23,76,1.5
516,6,92,22,76,1.5
517,6,93,21,76,1.5
518,6,94,20,76,1.5
519,6,93,20,76,1.5
520,6,92,20,76,1.5
521,6,91,20,76,1.5
522,6,90,21,76,1.5
523,6,89,22,76,1.5
524,6,90,21,76,1.5
525,6,90,20,76,1.5
526,6,91,19,76,1.5
527,6,92,18,76,1.5
528,6,93,17,76,1.5
529,6,93,17,76,1.5
530,6,93,18,76,1.5
531,5,93,21,77,1.8
532,5,93,21,77,1.8
533,5,91,23,77,1.8
534,5,92,22,77,1.8
535,5,93,22,77,1.8
536,5,92,22,77,1.8
537,4,93,28,81,1.5
538,4,94,28,81,1.5
539,4,94,29,81,1.5
540,4,93,29,81,1.5
541,4,93,29,81,1.5
542,4,94,28,81,1.5
543,4,95,28,81,1.5
544,4,94,31,81,1.5
545,4,93,33,81,1.5
546,4,94,33,81,1.5
547,4,95,33,81,1.5
548,4,95,33,81,1.5
549,4,94,35,81,1.5
550,4,94,35,81,1.5
551,4,95,35,81,1.5
552,4,94,37,81,1.5
553,4,93,40,81,1.5
554,4,93,40,81,1.5
555,4,93,40,81,1.5
556,4,94,40,81,1.5
557,4,94,41,81,1.5
558,4,94,41,81,1.5
559,4,94,41,81,1.5
560,4,93,43,81,1.5
561,4,94,43,81,1.5
562,4,93,44,81,1.5
563,4,94,43,81,1.5
564,4,94,44,81,1.5
565,4,94,44,81,1.5
566,4,94,44,81,1.5
567,4,94,44,81,1.5
568,4,93,45,81,1.5
569,4,93,45,81,1.5
570,4,93,45,81,1.5
571,4,93,45,81,1.5
572,4,92,47,81,1.5
573,4,92,47,81,1.5
574,4,93,46,81,1.5
575,4,93,46,81,1.5
576,4,92,48,81,1.5
577,4,93,47,81,1.5
578,4,94,46,81,1.5
579,4,93,49,81,1.5
580,4,91,51,81,1.5
581,4,91,52,81,1.5
582,4,91,52,81,1.5
583,4,92,51,81,1.5
584,4,93,50,81,1.5
585,4,93,50,81,1.5
586,4,94,50,81,1.5
587,4,93,52,81,1.5
588,4,94,51,81,1.5
589,4,93,52,81,1.5
590,4,93,53,81,1.5
591,4,94,52,81,1.5
592,4,95,51,81,1.5
593,4,95,51,81,1.5
594,4,95,51,81,1.5
595,4,96,50,81,1.5
596,4,95,50,81,1.5
597,4,96,49,81,1.5
598,4,96,48,81,1.5
599,4,96,49,81,1.5
600,4,96,49,81,1.5
601,4,96,48,81,1.5
602,4,96,48,81,1.5
603,4,96,47,81,1.5
604,4,96,47,81,1.5
605,4,96,48,81,1.5
606,4,95,48,81,1.5
607,4,96,47,81,1.5
608,4,96,46,81,1.5
609,4,95,46,81,1.5
610,4,96,45,81,1.5
611,4,96,44,81,1.5
612,4,96,43,81,1.5
613,4,96,43,81,1.5
614,4,96,42,81,1.5
615,4,96,43,81,1.5
616,4,95,44,81,1.5
617,4,95,44,81,1.5
618,4,95,43,81,1.5
619,4,96,44,81,1.5
620,4,96,43,81,1.5
621,4,96,43,81,1.5
622,4,95,43,81,1.5
623,4,94,45,81,1.5
624,4,93,46,81,1.5
625,4,93,46,81,1.5
626,4,94,47,81,1.5
627,4,95,47,81,1.5
628,4,95,46,81,1.5
629,4,95,46,81,1.5
630,4,94,48,81,1.5
631,4,93,49,81,1.5
632,4,94,49,81,1.5
633,4,94,50,81,1.5
634,4,92,51,81,1.5
635,4,93,50,81,1.5
636,4,94,49,81,1.5
637,4,95,48,81,1.5
638,4,93,51,81,1.5
639,4,92,52,81,1.5
640,4,93,51,81,1.5
655,5,94,43,81,1.6
656,5,94,43,81,1.6
657,5,95,42,81,1.6
658,5,95,42,81,1.6
659,5,95,41,81,1.6
660,5,95,41,81,1.6
661,5,95,40,81,1.6
662,5,95,40,81,1.6
663,6,94,34,81,1.67
664,6,93,34,81,1.67
665,6,94,33,81,1.67
666,6,94,33,81,1.67
667,6,94,32,81,1.67
668,6,93,33,81,1.67
669,6,93,33,81,1.67
670,6,94,32,81,1.67
671,6,95,31,81,1.67
672,6,95,30,81,1.67
673,6,94,30,81,1.67
674,6,93,30,81,1.67
675,6,93,29,81,1.67
676,6,93,29,81,1.67
677,6,92,30,81,1.67
678,6,92,30,81,1.67
679,6,92,29,81,1.67
680,6,91,30,81,1.67
681,6,92,29,81,1.67
682,6,91,29,81,1.67
683,5,90,36,80,2.0
684,5,91,35,80,2.0
685,5,92,34,80,2.0
686,5,91,35,80,2.0
687,5,92,34,80,2.0
688,5,91,35,80,2.0
689,5,92,34,80,2.0
690,5,93,33,80,2.0
691,5,94,32,80,2.0
692,5,95,31,80,2.0
693,5,95,31,80,2.0
694,4,96,37,86,1.5
695,4,95,37,86,1.5
696,4,96,36,86,1.5
697,4,96,35,86,1.5
698,4,97,34,86,1.5
699,4,97,35,86,1.5
700,4,96,36,86,1.5
701,4,96,35,86,1.5
702,4,96,35,86,1.5
703,4,96,34,86,1.5
704,3,96,45,86,2.0
705,3,97,45,86,2.0
706,3,97,44,86,2.0
707,3,97,43,86,2.0
708,3,97,44,86,2.0
709,3,97,45,86,2.0
710,3,97,45,86,2.0
711,3,98,44,86,2.0
712,3,98,45,86,2.0
713,3,98,44,86,2.0
714,3,97,45,86,2.0
715,3,97,44,86,2.0
716,3,98,43,86,2.0
717,3,97,43,86,2.0
718,3,97,44,86,2.0
719,3,96,46,86,2.0
720,3,96,47,86,2.0
721,3,96,49,86,2.0
722,3,96,48,86,2.0
723,3,96,49,86,2.0
724,3,96,50,86,2.0
725,3,96,50,86,2.0
726,3,96,49,86,2.0
727,3,97,48,86,2.0
728,3,96,49,86,2.0
729,3,96,50,86,2.0
730,3,96,50,86,2.0
731,3,96,51,86,2.0
732,3,96,50,86,2.0
733,3,97,49,86,2.0
734,3,97,50,86,2.0
735,3,97,49,86,2.0
736,3,96,49,86,2.0
737,3,97,48,86,2.0
738,3,96,51,86,2.0
739,3,96,50,86,2.0
740,3,95,50,86,2.0
741,3,95,53,86,2.0
742,3,94,57,86,2.0
743,3,95,56,86,2.0
744,3,96,55,86,2.0
745,3,96,54,86,2.0
746,3,96,54,86,2.0
747,3,97,55,86,2.0
748,3,97,54,86,2.0
749,3,96,56,86,2.0
750,3,97,55,86,2.0
751,3,97,54,86,2.0
752,3,97,55,86,2.0
753,3,97,56,86,2.0
754,3,97,56,86,2.0
755,3,96,57,86,2.0
756,3,97,58,86,2.0
757,3,97,57,86,2.0
758,3,97,56,86,2.0
759,3,97,56,86,2.0
760,3,96,57,86,2.0
761,3,97,56,86,2.0
762,3,97,55,86,2.0
763,4,98,40,86,2.0
764,4,96,42,86,2.0
765,4,95,43,86,2.0
766,5,95,35,86,2.0
767,5,96,34,86,2.0
768,5,95,35,86,2.0
769,5,97,34,86,2.0
770,5,95,35,86,2.0
771,5,95,34,86,2.0
772,5,94,36,86,2.0
773,5,94,37,86,2.0
774,5,95,37,86,2.0
775,5,95,36,86,2.0
776,5,95,36,86,2.0
777,5,93,37,86,2.0
778,5,92,38,86,2.0
779,5,93,37,86,2.0
780,5,92,38,86,2.0
781,5,92,38,86,2.0
782,5,92,39,86,2.0
783,5,93,39,86,2.0
784,5,92,40,86,2.0
785,5,93,39,86,2.0
786,5,92,40,86,2.0
787,5,92,40,86,2.0
788,5,92,41,86,2.0
789,5,92,41,86,2.0
790,5,92,41,86,2.0
791,5,92,41,86,2.0
792,5,91,42,86,2.0
793,5,92,42,86,2.0
794,5,93,41,86,2.0
795,5,93,42,86,2.0
796,5,92,44,86,2.0
797,5,91,46,86,2.0
798,5,91,47,86,2.0
799,5,92,47,86,2.0
800,5,91,48,86,2.0
801,5,92,47,86,2.0
802,5,91,48,86,2.0
803,5,92,48,86,2.0
804,5,93,47,86,2.0
805,5,93,47,86,2.0
806,5,91,49,86,2.0
807,5,92,48,86,2.0
808,5,91,49,86,2.0
809,5,91,49,86,2.0
810,5,92,48,86,2.0
811,5,93,47,86,2.0
812,5,93,47,86,2.0
813,5,94,46,86,2.0
814,5,95,45,86,2.0
815,5,96,44,86,2.0
816,5,96,43,86,2.0
817,5,96,43,86,2.0
818,5,96,42,86,2.0
819,5,95,42,86,2.0
820,5,96,41,86,2.0
821,5,95,41,86,2.0
822,5,94,42,86,2.0
823,5,94,42,86,2.0
824,4,93,54,85,2.5
825,4,93,54,85,2.5
826,4,92,54,85,2.5
827,4,91,56,85,2.5
828,4,90,58,85,2.5
829,4,91,57,85,2.5
830,4,91,58,85,2.5
831,4,92,57,85,2.5
832,4,93,56,85,2.5
833,4,93,56,85,2.5
834,4,93,56,85,2.5
835,4,93,58,85,2.5
836,4,93,59,85,2.5
837,4,94,58,85,2.5
838,4,94,58,85,2.5
839,4,94,57,85,2.5
840,4,95,56,85,2.5
841,4,94,58,85,2.5
842,4,95,57,85,2.5
843,4,95,58,85,2.5
844,4,95,59,85,2.5
845,4,94,60,85,2.5
846,4,95,59,85,2.5
847,4,96,58,85,2.5
848,4,95,60,85,2.5
849,4,94,61,85,2.5
850,4,94,61,85,2.5
851,4,94,63,85,2.5
852,4,95,62,85,2.5
853,4,95,62,85,2.5
854,4,94,64,85,2.5
855,4,94,64,85,2.5
856,4,94,64,85,2.5
857,4,94,64,85,2.5
858,4,94,65,85,2.5
859,4,94,65,85,2.5
860,4,94,65,85,2.5
861,4,95,65,85,2.5
862,4,95,66,85,2.5
863,4,95,66,85,2.5
864,4,95,65,85,2.5
865,4,95,65,85,2.5
866,4,94,67,85,2.5
867,4,94,67,85,2.5
868,4,94,67,85,2.5
869,4,94,67,85,2.5
870,4,94,68,85,2.5
871,4,94,68,85,2.5
872,4,94,68,85,2.5
873,4,95,67,85,2.5
874,4,95,69,85,2.5
875,4,95,69,85,2.5
876,4,94,72,85,2.5
877,4,93,73,85,2.5
878,4,94,73,85,2.5
879,4,95,74,85,2.5
880,4,94,75,85,2.5
881,4,94,75,85,2.5
882,4,94,77,85,2.5
883,4,95,77,85,2.5
884,4,95,79,85,2.5
885,4,94,80,85,2.5
886,4,95,80,85,2.5
887,4,94,82,85,2.5
888,4,93,85,85,2.5
889,4,94,84,85,2.5
890,4,94,84,85,2.5
891,4,94,84,85,2.5
892,4,95,84,85,2.5
893,4,95,85,85,2.5
894,4,96,84,85,2.5
895,4,95,84,85,2.5
896,4,94,85,85,2.5
897,4,93,87,85,2.5
898,4,92,90,85,2.5
899,4,92,90,85,2.5
900,4,92,90,85,2.5
901,4,92,90,85,2.5
902,4,93,89,85,2.5
903,4,93,88,85,2.5
